run,device,bypass_page_cache,device_size,page_size,size,time
11,/dev/sdb,true,500107862016,4096,1073741824,2790.350683
12,/dev/sdb,true,500107862016,4096,1073741824,2790.485456
13,/dev/sdb,true,500107862016,4096,1073741824,2789.590061
14,/dev/sdb,true,500107862016,4096,1073741824,2784.483616
15,/dev/sdb,true,500107862016,4096,1073741824,2793.897044
16,/dev/sdb,true,500107862016,4096,1073741824,2792.728908
17,/dev/sdb,true,500107862016,4096,1073741824,2792.257998
18,/dev/sdb,true,500107862016,4096,1073741824,2793.507347
19,/dev/sdb,true,500107862016,4096,1073741824,2795.442059
20,/dev/sdb,true,500107862016,4096,1073741824,2793.487011
21,/dev/sdb,true,500107862016,4096,1073741824,2797.056693
22,/dev/sdb,true,500107862016,4096,1073741824,2788.991600
23,/dev/sdb,true,500107862016,4096,1073741824,2786.541416
24,/dev/sdb,true,500107862016,4096,1073741824,2787.196422
25,/dev/sdb,true,500107862016,4096,1073741824,2796.402201
26,/dev/sdb,true,500107862016,4096,1073741824,2792.660991
27,/dev/sdb,true,500107862016,4096,1073741824,2787.834069
28,/dev/sdb,true,500107862016,4096,1073741824,2788.858196
29,/dev/sdb,true,500107862016,4096,1073741824,2793.894622
30,/dev/sdb,true,500107862016,4096,1073741824,2793.555959
31,/dev/sdb,true,500107862016,4096,1073741824,2804.214878
32,/dev/sdb,true,500107862016,4096,1073741824,2791.019054
33,/dev/sdb,true,500107862016,4096,1073741824,2796.051322
34,/dev/sdb,true,500107862016,4096,1073741824,2791.593971
35,/dev/sdb,true,500107862016,4096,1073741824,2793.607731
36,/dev/sdb,true,500107862016,4096,1073741824,2791.130024
37,/dev/sdb,true,500107862016,4096,1073741824,2791.748332
38,/dev/sdb,true,500107862016,4096,1073741824,2789.746708
39,/dev/sdb,true,500107862016,4096,1073741824,2788.019286
40,/dev/sdb,true,500107862016,4096,1073741824,2791.813578
41,/dev/sdb,true,500107862016,4096,1073741824,2794.078206
42,/dev/sdb,true,500107862016,4096,1073741824,2789.280679
43,/dev/sdb,true,500107862016,4096,1073741824,2791.124330
44,/dev/sdb,true,500107862016,4096,1073741824,2794.788769
45,/dev/sdb,true,500107862016,4096,1073741824,2795.439598
46,/dev/sdb,true,500107862016,4096,1073741824,2788.665901
47,/dev/sdb,true,500107862016,4096,1073741824,2795.061352
48,/dev/sdb,true,500107862016,4096,1073741824,2800.353867
49,/dev/sdb,true,500107862016,4096,1073741824,2792.856917
50,/dev/sdb,true,500107862016,4096,1073741824,2794.733420
51,/dev/sdb,true,500107862016,4096,1073741824,2789.273834
52,/dev/sdb,true,500107862016,4096,1073741824,2794.214381
53,/dev/sdb,true,500107862016,4096,1073741824,2792.955395
54,/dev/sdb,true,500107862016,4096,1073741824,2792.882128
55,/dev/sdb,true,500107862016,4096,1073741824,2793.823060
56,/dev/sdb,true,500107862016,4096,1073741824,2791.986304
57,/dev/sdb,true,500107862016,4096,1073741824,2794.365006
58,/dev/sdb,true,500107862016,4096,1073741824,2793.675968
59,/dev/sdb,true,500107862016,4096,1073741824,2785.915344
60,/dev/sdb,true,500107862016,4096,1073741824,2796.294109
61,/dev/sdb,true,500107862016,4096,1073741824,2796.499464
62,/dev/sdb,true,500107862016,4096,1073741824,2790.677990
63,/dev/sdb,true,500107862016,4096,1073741824,2785.262676
64,/dev/sdb,true,500107862016,4096,1073741824,2786.018230
65,/dev/sdb,true,500107862016,4096,1073741824,2786.668228
66,/dev/sdb,true,500107862016,4096,1073741824,2791.496344
67,/dev/sdb,true,500107862016,4096,1073741824,2795.079220
68,/dev/sdb,true,500107862016,4096,1073741824,2793.360865
69,/dev/sdb,true,500107862016,4096,1073741824,2793.358922
70,/dev/sdb,true,500107862016,4096,1073741824,2790.217073
71,/dev/sdb,true,500107862016,4096,1073741824,2793.046328
72,/dev/sdb,true,500107862016,4096,1073741824,2791.729795
73,/dev/sdb,true,500107862016,4096,1073741824,2787.157900
74,/dev/sdb,true,500107862016,4096,1073741824,2791.875028
75,/dev/sdb,true,500107862016,4096,1073741824,2788.486478
76,/dev/sdb,true,500107862016,4096,1073741824,2792.832963
77,/dev/sdb,true,500107862016,4096,1073741824,2792.280239
78,/dev/sdb,true,500107862016,4096,1073741824,2789.222627
79,/dev/sdb,true,500107862016,4096,1073741824,2786.033169
80,/dev/sdb,true,500107862016,4096,1073741824,2786.239587
81,/dev/sdb,true,500107862016,4096,1073741824,2785.518918
82,/dev/sdb,true,500107862016,4096,1073741824,2792.507938
83,/dev/sdb,true,500107862016,4096,1073741824,2793.434724
84,/dev/sdb,true,500107862016,4096,1073741824,2791.373177
85,/dev/sdb,true,500107862016,4096,1073741824,2789.285009
86,/dev/sdb,true,500107862016,4096,1073741824,2791.482552
87,/dev/sdb,true,500107862016,4096,1073741824,2792.510788
88,/dev/sdb,true,500107862016,4096,1073741824,2793.730050
89,/dev/sdb,true,500107862016,4096,1073741824,2788.958691
90,/dev/sdb,true,500107862016,4096,1073741824,2787.818277
91,/dev/sdb,true,500107862016,4096,1073741824,2793.744468
92,/dev/sdb,true,500107862016,4096,1073741824,2791.966592
93,/dev/sdb,true,500107862016,4096,1073741824,2785.577015
94,/dev/sdb,true,500107862016,4096,1073741824,2804.796224
95,/dev/sdb,true,500107862016,4096,1073741824,2798.728649
96,/dev/sdb,true,500107862016,4096,1073741824,2789.205197
97,/dev/sdb,true,500107862016,4096,1073741824,2795.910747
98,/dev/sdb,true,500107862016,4096,1073741824,2786.601064
99,/dev/sdb,true,500107862016,4096,1073741824,2794.285046
